company,date,job,link,location,opened,site
aid ingenieros,2022-01-10,ingeniero electricista de control de calidad antapaccay,https://www.bumeran.com.pe/empleos/ingeniero-electricista-de-control-de-calidad-antapaccay-aid-ingenieros-1114904030.html,"arequipa, arequipa",False,Bumeran
osc telecoms sac,2022-01-10,analista de compras y servicios,https://www.bumeran.com.pe/empleos/analista-de-compras-y-servicios-osc-telecoms-sac-1114904029.html,"lima, lima",False,Bumeran
aid ingenieros,2022-01-10,ingeniero jefe de oficina técnica,https://www.bumeran.com.pe/empleos/ingeniero-jefe-de-oficina-tecnica-aid-ingenieros-1114903975.html,"arequipa, arequipa",False,Bumeran
integra retail sa,2022-01-10,gerente de tienda electro volante tambogrande,https://www.bumeran.com.pe/empleos/gerente-de-tienda-electro-volante-tambogrande-integra-retail-sa-1114401210.html,"tambo grande, piura",False,Bumeran
metro de lima linea 2 s.a.,2022-01-10,ingeniero ssoma,https://www.bumeran.com.pe/empleos/ingeniero-ssoma-metro-de-lima-linea-2-s.a.-1114903802.html,"lima, lima",False,Bumeran
corp fung s.a.c.,2022-01-10,supervisor de mantenimiento,https://www.bumeran.com.pe/empleos/supervisor-de-mantenimiento-corp-fung-s.a.c.-1114818286.html,"callao, lima",False,Bumeran
aid ingenieros,2022-01-10,ingeniero de seguridad en proyecto de gran mineria,https://www.bumeran.com.pe/empleos/ingeniero-de-seguridad-en-proyecto-de-gran-mineria-aid-ingenieros-1114903767.html,"arequipa, arequipa",False,Bumeran
aid ingenieros,2022-01-10,almacenero de obra,https://www.bumeran.com.pe/empleos/almacenero-de-obra-aid-ingenieros-1114903744.html,"tacna, tacna",False,Bumeran
mcdonald`s,2022-01-10,técnico en electricidad y refrigeración plaza san miguel,https://www.bumeran.com.pe/empleos/tecnico-en-electricidad-y-refrigeracion-plaza-san-miguel-mcdonald`s-1114903584.html,"lima, lima",False,Bumeran
confidencial,2022-01-10,facturadora y despacho,https://www.bumeran.com.pe/empleos/facturador-a-y-despacho-1114903476.html,"lima, lima",False,Bumeran
sgs del perú,2022-01-10,jefe de ingeniería sector hidrocarburo,https://www.bumeran.com.pe/empleos/jefe-de-ingenieria-sector-hidrocarburo-sgs-del-peru-1114903313.html,"callao, lima",False,Bumeran
sgs del perú,2022-01-10,supervisor ei qa,https://www.bumeran.com.pe/empleos/supervisor-ei-qa-sgs-del-peru-1114903311.html,"callao, lima",False,Bumeran
sgs del perú,2022-01-10,practicante mtbt,https://www.bumeran.com.pe/empleos/practicante-mt-bt-sgs-del-peru-1114903310.html,"callao, lima",False,Bumeran
sgs del perú,2022-01-10,inspector de control de calidad,https://www.bumeran.com.pe/empleos/inspector-de-control-de-calidad-sgs-del-peru-1114903306.html,"callao, lima",False,Bumeran
thyssenkrupp industrial solutions (peru) s.a.,2022-01-25,planificador sede arequipa,https://www.bumeran.com.pe/empleos/planificador-sede-arequipa-thyssenkrupp-industrial-solutions-peru-s.a.-1114938756.html,"arequipa, arequipa",False,Bumeran
confidencial,2022-01-25,supervisor de mantenimiento empresa industrial,https://www.bumeran.com.pe/empleos/supervisor-de-mantenimiento-empresa-industrial-1114938710.html,"chincha alta, ica",False,Bumeran
tecsur.s.a,2022-01-25,supervisor ssoma senior experiencia en set,https://www.bumeran.com.pe/empleos/supervisor-ssoma-senior-|-experiencia-en-set-tecsur.s.a-1114938664.html,"san juan de miraflores, lima",False,Bumeran
sodexo peru,2022-01-25,supervisor de mantenimiento de servicios generales con experiencia ,https://www.bumeran.com.pe/empleos/supervisora-de-mantenimiento-de-servicios-generales-con-experiencia-en-campamentos-junin-14x7-sodexo-peru-1114938610.html,"lima, lima",False,Bumeran
transportes cruz del sur s.a.c.,2022-01-25,jefe comercial institucional,https://www.bumeran.com.pe/empleos/jefe-comercial-institucional-transportes-cruz-del-sur-s.a.c.-1114938375.html,"lima, lima",False,Bumeran
fireno sac,2022-01-25,supervisor de proyecto titulado colegiado,https://www.bumeran.com.pe/empleos/supervisor-de-proyecto-titulado-colegiado-fireno-sac-1114938053.html,"lima, lima",False,Bumeran
real plaza s.r.l.,2022-01-25,asistente de operaciones,https://www.bumeran.com.pe/empleos/asistente-de-operaciones-real-plaza-s.r.l.-1114937997.html,"lima, lima",False,Bumeran
aceros chilca s.a.c.,2022-01-25,técnico mecánico sede chilca,https://www.bumeran.com.pe/empleos/tecnico-mecanico-sede-chilca-aceros-chilca-s.a.c.-1114937837.html,"chilca, lima",False,Bumeran
luz del sur s.a.a.,2022-01-25,practicante profesional de servicio comercial,https://www.bumeran.com.pe/empleos/practicante-profesional-de-servicio-comercial-luz-del-sur-s.a.a.-1114937492.html,"lima, lima",False,Bumeran
minera aurifera retamas s.a.,2022-01-25,jefe de mantenimiento planta unidad minera,https://www.bumeran.com.pe/empleos/jefe-de-mantenimiento-planta-unidad-minera-minera-aurifera-retamas-s.a.-1114937474.html,"pataz, la libertad",False,Bumeran
luz del sur s.a.a.,2022-01-25,practicante profesional de bienestar,https://www.bumeran.com.pe/empleos/practicante-profesional-de-bienestar-luz-del-sur-s.a.a.-1114937435.html,"lima, lima",False,Bumeran
hipermercados tottus,2022-01-25,jefe de operaciones tienda tusilagos,https://www.bumeran.com.pe/empleos/jefe-de-operaciones-tienda-tusilagos-hipermercados-tottus-1114937395.html,"san juan de lurigancho, lima",False,Bumeran
hipermercados tottus,2022-01-25,jefe de prevención y mantenimiento tienda comas,https://www.bumeran.com.pe/empleos/jefe-de-prevencion-y-mantenimiento-tienda-comas-hipermercados-tottus-1114937384.html,"comas, lima",False,Bumeran
koonsult,2022-01-25,ingeniero de mantenimiento de equipos con experiencia en mina subterra,https://www.bumeran.com.pe/empleos/ingeniero-de-mantenimiento-de-equipos-con-experiencia-en-mina-subterranea-koonsult-1114937323.html,"lima, lima",False,Bumeran
grupo perú alfa,2022-01-25,jefe de planeamiento y control de la producción rubro industrial plá,https://www.bumeran.com.pe/empleos/jefe-de-planeamiento-y-control-de-la-produccion--rubro-industrial-plastico-grupo-peru-alfa-1114937320.html,"san juan de lurigancho, lima",False,Bumeran
copeinca sac,2022-01-25,practicante profesional operaciones de producción industrial,https://www.bumeran.com.pe/empleos/practicante-profesional-operaciones-de-produccion-industrial-copeinca-sac-1114937305.html,"puerto malabrigo, la libertad",False,Bumeran
laboratorios biomont s.a.,2022-01-25,asistente de mantenimiento mecánico de mantenimiento,https://www.bumeran.com.pe/empleos/asistente-de-mantenimiento-mecanico-de-mantenimiento-laboratorios-biomont-s.a.-1114937303.html,perú,False,Bumeran
ferreyros,2022-01-25,técnico eléctrico de camiones operación quellaveco,https://www.bumeran.com.pe/empleos/tecnico-electrico-de-camiones--operacion-quellaveco-ferreyros-1114937060.html,"moquegua, moquegua",False,Bumeran
confidencial,2022-01-25,gerente de operaciones,https://www.bumeran.com.pe/empleos/gerente-de-operaciones-1114937012.html,"lima, lima",False,Bumeran
tüv rheinland peru s.a.c.,2022-01-25,supervisor senior de líneas submarinas,https://www.bumeran.com.pe/empleos/supervisor-senior-de-lineas-submarinas-tuv-rheinland-peru-s.a.c.-1114936940.html,"callao, lima",False,Bumeran
ferreyros,2022-01-25,técnico eléctrico de pp operación quellaveco,https://www.bumeran.com.pe/empleos/tecnico-electrico-de-pp--operacion-quellaveco-ferreyros-1114936921.html,"moquegua, moquegua",False,Bumeran
confidencial,2022-01-25,merchandiser retai lg línea de electro huancayo,https://www.bumeran.com.pe/empleos/merchandiser-retai-lg-linea-de-electro-huancayo-1114936877.html,"huancayo, junin",False,Bumeran
confidencial,2022-01-25,técnico de mantenimiento,https://www.bumeran.com.pe/empleos/tecnico-de-mantenimiento-1114936872.html,"arequipa, arequipa",False,Bumeran
komatsu mitsui,2022-01-25,almacenero pucusana k0011,https://www.bumeran.com.pe/empleos/almacenero-pucusana-k0011-komatsu-mitsui-1114936783.html,"pucusana, lima",False,Bumeran
adecco,2022-01-25,auxiliar de mantenimiento villa el salvador,https://www.bumeran.com.pe/empleos/auxiliar-de-mantenimiento-villa-el-salvador-adecco-1114936772.html,"villa el salvador, lima",False,Bumeran
rinti sa,2022-01-25,técnico en mantenimiento electrónico,https://www.bumeran.com.pe/empleos/tecnico-en-mantenimiento-electronico-rinti-sa-1113509928.html,"lima, lima",False,Bumeran
ferreyros,2022-01-25,técnico mecánico underground,https://www.bumeran.com.pe/empleos/tecnico-mecanico-underground-ferreyros-1114936696.html,"lima, lima",False,Bumeran
agunsa perú,2022-01-25,técnico reefer operador logístico callao,https://www.bumeran.com.pe/empleos/tecnico-reefer-operador-logistico-callao-agunsa-peru-1114936623.html,"callao, lima",False,Bumeran
bitel,2022-01-25,técnico de infraestructura corporativa ica,https://www.bumeran.com.pe/empleos/tecnico-de-infraestructura-corporativa-ica-bitel-1114936455.html,"ica, ica",False,Bumeran
komatsu mitsui,2022-01-25,practicante preprofesional de ti k007,https://www.bumeran.com.pe/empleos/practicante-preprofesional-de-ti-k007-komatsu-mitsui-1114936359.html,"callao, lima",False,Bumeran
estilos srl,2022-01-25,vendedor tiempo completo huacho,https://www.bumeran.com.pe/empleos/vendedor-tiempo-completo-huacho-estilos-srl-1114103481.html,"huacho, lima",False,Bumeran
edwin vasquez,2022-01-25,ejecutivo de ventas,https://www.bumeran.com.pe/empleos/ejecutivoa-de-ventas-edwin-vasquez-1114932611.html,"lima, lima",False,Bumeran
jeremias aliaga,2022-01-25,electrecista,https://www.bumeran.com.pe/empleos/electrecista-jeremias-aliaga-1114932250.html,"santa anita, lima",False,Bumeran
nancy gonzales,2022-01-25,tecnico electricidad industrial,https://www.bumeran.com.pe/empleos/tecnico-electricidad-industrial-nancy-gonzales-1114932195.html,"breña, lima",False,Bumeran
aimtalent s.a.c.,2022-01-25,técnico equipos auxiliares t1,https://www.bumeran.com.pe/empleos/tecnico-equipos-auxiliares-t1-aimtalent-s.a.c.-1114931949.html,"bayóvar, piura",False,Bumeran
rodels service,2022-01-25,mecanico automotriz conocimienos en sistemas electrico de vehiculos,https://www.bumeran.com.pe/empleos/mecanico-automotriz-conocimienos-en-sistemas-electrico-de-vehiculos.-rodels-service-1114931614.html,"lima, lima",False,Bumeran
chiara  aurich,2022-01-25,operador y mantenedor de subestaciones alta tensión cajamarca,https://www.bumeran.com.pe/empleos/operador-y-mantenedor-de-subestaciones-alta-tension-cajamarca-chiara-aurich-1114930137.html,"cajamarca, cajamarca",False,Bumeran
jorge roman,2022-01-25,mecánico automotriz,https://www.bumeran.com.pe/empleos/mecanico-automotriz-jorge-roman-1114929453.html,perú,False,Bumeran
ceyesa ingenieria electrica s.a.,2022-01-25,asistente de sistemas,https://www.bumeran.com.pe/empleos/asistente-de-sistemas-ceyesa-ingenieria-electrica-s.a.-1114929306.html,"callao, lima",False,Bumeran
erick hinostroza,2022-01-25,proyectista refrigeración industrial,https://www.bumeran.com.pe/empleos/proyectista-refrigeracion-industrial-erick-hinostroza-1114928862.html,"chorrillos, lima",False,Bumeran
andy aguilar,2022-01-25,practicantes electricista industrial,https://www.bumeran.com.pe/empleos/practicantes-electricista-industrial-andy-aguilar-1114928411.html,"trujillo, la libertad",False,Bumeran
avecal contratistas generales,2022-01-25,se solicita técnico mecánico electricista,https://www.bumeran.com.pe/empleos/se-solicita-tecnico-mecanico-electricista-avecal-contratistas-generales-1114927980.html,"lima, lima",False,Bumeran
antuanet mariana sanchez fernandez,2022-01-25,tornero,https://www.bumeran.com.pe/empleos/tornero-antuanet-mariana-sanchez-fernandez-1114927177.html,"breña, lima",False,Bumeran
cecilia pajuelo,2022-01-25,electricista automotriz instalación de gps alarmas y afines,https://www.bumeran.com.pe/empleos/electricista-automotriz-instalacion-de-gps-alarmas-y-afines-cecilia-pajuelo-1114926604.html,"lima, lima",False,Bumeran
mill  hire the future,2022-01-24,gerente de mantenimiento,https://www.bumeran.com.pe/empleos/gerentea-de-mantenimiento-mill-hire-the-future-1114935892.html,"lima, lima",False,Bumeran
komatsu mitsui,2022-01-24,planner c k0393,https://www.bumeran.com.pe/empleos/planner-c-k0393-komatsu-mitsui-1114935824.html,"lima, lima",False,Bumeran
financiera oh!,2022-01-24,supervisor retail exp en electro huancayo,https://www.bumeran.com.pe/empleos/supervisor-retail-exp.-en-electro-huancayo-financiera-oh-1114935692.html,"barranca, lima",False,Bumeran
cwe-(perú),2022-01-24,analista contable,https://www.bumeran.com.pe/empleos/analista-contable-cwe-peru-1114935689.html,"san isidro, lima",False,Bumeran
cwe-(perú),2022-01-24,analista senior tributario,https://www.bumeran.com.pe/empleos/analista-senior-tributario-cwe-peru-1114935666.html,"lima, lima",False,Bumeran
servicios generales y ambientales sac,2022-01-24,tecnico mecanica de bombas electricistas industriales mecanica auto,https://www.bumeran.com.pe/empleos/tecnico-mecanica-de-bombas-electricistas-industriales-mecanica-automotriz-mecatronica-ayudantes-servicios-generales-y-ambientales-sac-1114935580.html,"san miguel, lima",False,Bumeran
tawa,2022-01-24,mecanico arequipa,https://www.bumeran.com.pe/empleos/mecanico--arequipa-tawa-1114935516.html,"arequipa, arequipa",False,Bumeran
luz del sur s.a.a.,2022-01-24,practicante de atención al cliente santa anita,https://www.bumeran.com.pe/empleos/practicante-de-atencion-al-cliente-santa-anita-luz-del-sur-s.a.a.-1114935508.html,"lima, lima",False,Bumeran
atlas copco peru s.a.c.,2022-01-24,practicante en ingeniería de ventas,https://www.bumeran.com.pe/empleos/practicante-en-ingenieria-de-ventas-atlas-copco-peru-s.a.c.-1114935487.html,"lima, lima",False,Bumeran
soltrak s.a.,2022-01-24,técnico de mantenimiento predictivo callao,https://www.bumeran.com.pe/empleos/tecnico-de-mantenimiento-predictivo-callao-soltrak-s.a.-1114935485.html,"callao, lima",False,Bumeran
confidencial,2022-01-24,supervisor ssoma arequipa,https://www.bumeran.com.pe/empleos/supervisora-ssoma-arequipa-1114935416.html,"arequipa, arequipa",False,Bumeran
confidencial,2022-01-24,jefe de proyectos bt mt,https://www.bumeran.com.pe/empleos/jefe-de-proyectos-bt-mt-1114935413.html,"cercado de lima, lima",False,Bumeran
leveris,2022-01-24,ingenieros de ventas de productos eléctricos trujillo atc,https://www.bumeran.com.pe/empleos/ingenieros-de-ventas-de-productos-electricos-trujillo-atc-leveris-1114935400.html,"trujillo, la libertad",False,Bumeran
illapu,2022-01-24,supervisor de cogeneración,https://www.bumeran.com.pe/empleos/supervisor-de-cogeneracion-illapu-1114935390.html,"lima, lima",False,Bumeran
sefeme,2022-01-24,especialista en instalaciones eléctricas,https://www.bumeran.com.pe/empleos/especialista-en-instalaciones-electricas-sefeme-1114935275.html,"lima, lima",False,Bumeran
talent target s.a.c.,2022-01-24,auxiliar administrativo,https://www.bumeran.com.pe/empleos/auxiliar-administrativo-talent-target-s.a.c.-1114935208.html,"lima, lima",False,Bumeran
oretrans,2022-01-24,supervisor de izajes cerro de pasco,https://www.bumeran.com.pe/empleos/supervisor-de-izajes-cerro-de-pasco-oretrans-1114934933.html,"cerro de pasco, pasco",False,Bumeran
grupo flesan,2022-01-24,ejecutivo comercial de productos eléctricos,https://www.bumeran.com.pe/empleos/ejecutivo-comercial-de-productos-electricos-grupo-flesan-1114934908.html,"magdalena, lima",False,Bumeran
tramarsa,2022-01-24,planificador de mantenimiento ilo,https://www.bumeran.com.pe/empleos/planificador-de-mantenimiento-ilo-tramarsa-1114934848.html,"ilo, moquegua",False,Bumeran
carvimsa,2022-01-24,ingeniero electronicotemporal,https://www.bumeran.com.pe/empleos/ingeniero-electronico-temporal-carvimsa-1114924779.html,"lurigancho, lima",False,Bumeran
leveris,2022-01-24,analista de recursos humanos,https://www.bumeran.com.pe/empleos/analista-de-recursos-humanos-leveris-1114934754.html,"ate., lima",False,Bumeran
agp perú,2022-01-24,ingeniero de proyectos proyectos industriales,https://www.bumeran.com.pe/empleos/ingeniero-de-proyectos-proyectos-industriales-agp-peru-1114934678.html,"lima, lima",False,Bumeran
grupo jjc,2022-01-24,supervisor de calidad montaje electromecánico,https://www.bumeran.com.pe/empleos/supervisor-de-calidad-montaje-electromecanico-grupo-jjc-1114934600.html,"campamento, moquegua",False,Bumeran
epiroc perú s.a.,2022-01-24,ingeniero residente equipos bajo perfil,https://www.bumeran.com.pe/empleos/ingeniero-residente-equipos-bajo-perfil-epiroc-peru-s.a.-1114934546.html,"yauli, junin",False,Bumeran
ahp headhunting,2022-01-24,gerentea de mantenimiento concesionaria de aeropuertos,https://www.bumeran.com.pe/empleos/gerente-a-de-mantenimiento-concesionaria-de-aeropuertos-ahp-headhunting-1114934415.html,"callao, lima",False,Bumeran
tgestiona,2022-01-24,técnico de mantenimiento electricidad y servicios generales,https://www.bumeran.com.pe/empleos/tecnico-de-mantenimiento-electricidad-y-servicios-generales-tgestiona-1114240529.html,"lima, lima",False,Bumeran
